FID,Shape *,Field1,ID,Genus,Species,Subspecies,Sex,Habitat,Collection,count,Natural_in,observatio,num_identi,num_iden_1,Location,MunicipioC,StateProvi,Country,DecimalLon,Altitude_M,georeferen,positional,public_pos,geoprivacy,Comments_o,year_begin,month_begi,day_begin,year_end,month_end,day_end,time,time_zone,time_notes,time_comme,Primary_Co,Secondary_,Primary__1,Secondary1,data_quali,duplicatio,coordinate,on_the_lan,select_for,DecimalLat,duplicat_1
0,Point,0,28,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Cameron,Texas,United States,-96.97693, ,GeoLocate, , , , ,2016,4,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[28 33 36 37 41 1092],Location different, ,TRUE,30.853245, 
1,Point,1,29,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Kleberg,Texas,United States,-96.615826, ,GeoLocate, , , , ,2018,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[29 30 31 34 35 49 59 62 66 67 1087 1088 1102 1103 2910 2911 2912 2913
 2916 2917 2920 2929 2933 6683 6687 6689 6691 6696 6703 6704 6709 6711
 6712 6714 6715 6718]",Location different, ,TRUE,32.671521,TRUE
2,Point,9,39,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Brooks,Texas,United States,-94.169626, ,GeoLocate, , , , ,2018,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[39 40 45 50 51 55 56 60 112 189 192 221 245 253 254 255 367 370 376 378
 388 389 390 392 395 397 399 402 403 404 407 604 2914 2915 2918 2919 6626
 6629 6630 6633 6637 6638 6642 6644 6645 6647 6650 6652 6657 6659 6662
 6663 6666 6668 6670 6673 6674 6675",MunicipioCounty different, ,TRUE,30.01577,TRUE
3,Point,12,43,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Brazos,Texas,United States,-98.1167, ,GeoLocate, , , , ,2016,5,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,MunicipioCounty different, ,TRUE,32.65, 
4,Point,13,44,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Guadalupe,Texas,United States,-96.9167, ,GeoLocate, , , , ,2018,6,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[44 46 680 681 689 694 699 700 713 714 715 716 723 726 727 728 729 730
 1852 1860 2195]",Location different, ,TRUE,28.75,TRUE
5,Point,17,54,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Blanco,Texas,United States,-98.42141, ,GeoLocate, , , , ,2016,6,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[38 42 47 52 54 58 230 232 236 238 241 246 259 260 263 267 270 271 275 279
 280 285 296 299 301 304 309 310 311]",Location different, ,TRUE,30.097986,TRUE
6,Point,20,61,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Hays,Texas,United States,-97.872228, ,GeoLocate, , , , ,2016,6,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[61 63 88 127 133 1419 1432 1770 1775 1862 2466 2616 2700 2704 2742 2746
 2747 2939 4495 7444]",Location different, ,TRUE,30.122712,TRUE
7,Point,23,96,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Palo Pinto,Texas,United States,-98.29866, ,GeoLocate, , , , ,2018,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,32.767349, 
8,Point,24,99,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Bandera,Texas,United States,-99.073646, ,GeoLocate, , , , ,2018,6,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[99 136 656 705 708],Location different, ,TRUE,29.726613,TRUE
9,Point,26,105,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Comal,Texas,United States,-98.223622, ,GeoLocate, , , , ,2018,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[105 149 154 158 590 591],Location different, ,TRUE,29.645504,TRUE
10,Point,27,106,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Bexar,Texas,United States,-98.687799, ,GeoLocate, , , , ,2020,8,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,29.225517, 
11,Point,29,116,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,San Patricio,Texas,United States,-97.771942, ,GeoLocate, , , , ,2018,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[116 287 288 293 298 302 305 333 342 343 993 6785 6787 6796 6797 6798 6813
 6818 6820]",Location different, ,TRUE,27.954462,TRUE
12,Point,30,118,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Bastrop,Texas,United States,-97.31527, ,GeoLocate, , , , ,2018,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[118 143 147 199 228 235 248 841 1094 1898 2163 2165 2190 2192 2198 2239],Location different, ,TRUE,30.110495,TRUE
13,Point,31,120,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Hidalgo,Texas,United States,-98.263068, ,GeoLocate, , , , ,2020,5,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[120 122 126 129 134 137 138 139 148 151 155 159 162 164 166 169 170 173
 175 178 184 187 191 194 196 197 202 205 207 210 214 216 252 832 835 840
 843 853 1115 1116]",Location different, ,TRUE,26.100355,TRUE
14,Point,33,124,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Live Oak,Texas,United States,-98.336402, ,GeoLocate, , , , ,2018,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[124 220 258 264 272 307 312 314 315],Location different, ,TRUE,29.565229,TRUE
15,Point,39,135,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Travis,Texas,United States,-97.002768, ,GeoLocate, , , , ,2016,6,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[135 161 201 1025 1846 1849 1895 2250 2449 2620 2638 2645 2719 2734 2749
 2934 7289]",Location different, ,TRUE,31.135459,TRUE
16,Point,60,165,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Fayette,Texas,United States,-96.9167, ,GeoLocate, , , , ,2018,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,29.8667, 
17,Point,64,172,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Williamson,Texas,United States,-97.8167, ,GeoLocate, , , , ,2018,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[172 179 231 282 1915 2257 2588 2701 2702 2703 2707 2709 2730 2731 2732
 2740 2745 2748]",MunicipioCounty different, ,TRUE,30.2167,TRUE
18,Point,97,224,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Medina,Texas,United States,-99.259481, ,GeoLocate, , , , ,2020,9,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[224 527 530 531 533 537 538 539 540 541 542 543 544 546 547 550 551 553
 556 558 560 563 564 565 568 569 572 575 576 578 580 581 584 586 610 613
 614 747 749 753 757 758 759 760 761 764 1029]",Location different, ,TRUE,26.921149, 
19,Point,121,277,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Duval,Texas,United States,-98.5167, ,GeoLocate, , , , ,2018,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,27.6667, 
20,Point,122,278,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Kendall,Texas,United States,-98.7167, ,GeoLocate, , , , ,2014,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[278 1600 1601 1603 2318 2321 2322 2886 4914 4915 4916 4917 4918 4919 4920
 4946]",Location different, ,TRUE,29.9333,TRUE
21,Point,156,336,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Calhoun,Texas,United States,-95.58551, ,GeoLocate, , , , ,2014,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,MunicipioCounty different, ,TRUE,31.738505, 
22,Point,185,409,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Frio,Texas,United States,-102.407425, ,GeoLocate, , , , ,2018,6,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,"[409 438 439 443 444 446 449 451 455 456 457 458 462 463 464 466 469 470
 471 476 477 484 486 488 489 496 995 1004 1005 1006 1010 1011 1014 1015
 1019 1021 1023 1028 1030 1033 1036 1037 1038 1044 1048 1049 1056 1079
 1080 1083 1091 1329 1333 2525 2526 25",Location different, ,TRUE,34.715342,TRUE
23,Point,243,483,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Goliad,Texas,United States,-97.388326, ,GeoLocate, , , , ,2018,5,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[483 1052 1054 1058 1061 1065 1067 1073 1107 1112 1113 20964 21385 21416],Location different, ,TRUE,28.668325,TRUE
24,Point,327,571,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Kimble,Texas,United States,-99.7667, ,GeoLocate, , , , ,2018,6,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[562 566 571 573 574 577 579 583 585 587 612 615 617 7627],Location different, ,TRUE,30.4667,TRUE
25,Point,343,588,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,La Salle,Texas,United States,-96.669145, ,GeoLocate, , , , ,2020,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[588 592],Location different, ,TRUE,28.791658,TRUE
26,Point,372,632,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Uvalde,Texas,United States,-99.786168, ,GeoLocate, , , , ,2020,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,29.209684, 
27,Point,381,647,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Milam,Texas,United States,-93.845742, ,GeoLocate, , , , ,2018,6,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[647 2945],Location different, ,TRUE,31.432404,TRUE
28,Point,424,717,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Burnet,Texas,United States,-98.228358, ,GeoLocate, , , , ,2016,5,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,30.758238, 
29,Point,512,919,Triatoma,gerstaeckeri, , , ,HUMAN_OBSERVATION,1, , , , , ,Lee,Texas,United States,-101.497117, ,GeoLocate, , , , ,2015,10,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,35.30005, 
