FID,Shape *,Field1,ID,Genus,Species,Subspecies,Sex,Habitat,Collection,count,Natural_in,observatio,num_identi,num_iden_1,Location,MunicipioC,StateProvi,Country,DecimalLon,Altitude_M,georeferen,positional,public_pos,geoprivacy,Comments_o,year_begin,month_begi,day_begin,year_end,month_end,day_end,time,time_zone,time_notes,time_comme,Primary_Co,Secondary_,Primary__1,Secondary1,data_quali,duplicatio,coordinate,on_the_lan,select_for,DecimalLat,duplicat_1
151,Point,700,6293,Triatoma,sanguisuga, , ,Domicilio | Peridomicilio,HUMAN_OBSERVATION,0, , , , , ,Bexar,Texas,United States,-98.572667, ,Google Earth,9, , , ,0,0,0, , , , , , , , , ,"nan----Kjos, S. A., Marcet, P. L., Yabsley, M. J., Kitron, U., Snowden, K. F., Logan, K. S., ... & Dotson, E. M. (2013). Identification of bloodmeal sources and Trypanosoma cruzi infection in triatomine bugs (Hemiptera: Reduviidae) from residential setti","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,29.419812, 
152,Point,701,6324,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,0, , , , , ,Le Flore,Oklahoma,United States,-94.981857, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,34.898441, 
153,Point,702,6325,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,0, , , , , ,Stephens,Oklahoma,United States,-97.966997, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,34.369417, 
154,Point,704,6327,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,0, , , , , ,Lincoln,Oklahoma,United States,-96.8351, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,35.634264, 
155,Point,706,6329,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,0, , , , , ,Jackson,Oklahoma,United States,-99.455644, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,34.583664, 
156,Point,707,6330,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,0, , , , , ,Stephens,Oklahoma,United States,-97.872407, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,34.519939, 
157,Point,708,6332,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,0, , , , , ,Muskogee,Oklahoma,United States,-95.369734, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,35.747905, 
158,Point,709,6333,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,0, , , , , ,Rogers,Oklahoma,United States,-95.645924, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,36.38982, 
159,Point,711,6335,Triatoma,sanguisuga, ,MALE,Domicilio,HUMAN_OBSERVATION,1, , , , , ,Cleveland,Oklahoma,United States,-97.394743, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,35.139215, 
160,Point,712,6336,Triatoma,sanguisuga, , ,Domicilio | Peridomicilio,HUMAN_OBSERVATION,6, , , , , ,Payne,Oklahoma,United States,-96.996674, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,36.15467, 
161,Point,713,6337,Triatoma,sanguisuga, , ,Domicilio | Peridomicilio,HUMAN_OBSERVATION,5, , , , , ,Oklahoma,Oklahoma,United States,-97.516427, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,35.46756, 
162,Point,714,6338,Triatoma,sanguisuga, , ,Domicilio,HUMAN_OBSERVATION,1, , , , , ,Okmulgee,Oklahoma,United States,-95.95154, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,35.626696, 
163,Point,715,6339,Triatoma,sanguisuga, ,MALE,Domicilio,HUMAN_OBSERVATION,1, , , , , ,Murray,Oklahoma,United States,-97.049844, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,34.438327, 
164,Point,716,6340,Triatoma,sanguisuga, , ,Peridomicilio,HUMAN_OBSERVATION,1, , , , , ,Pawnee,Oklahoma,United States,-96.803898, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,36.337832, 
165,Point,717,6341,Triatoma,sanguisuga, , ,Domicilio,HUMAN_OBSERVATION,1, , , , , ,Woods,Oklahoma,United States,-98.742452, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,36.716921, 
166,Point,718,6342,Triatoma,sanguisuga, , ,Peridomicilio,HUMAN_OBSERVATION,1, , , , , ,Wagoner,Oklahoma,United States,-95.369427, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,35.959544, 
167,Point,719,6343,Triatoma,sanguisuga, , ,Domicilio,HUMAN_OBSERVATION,1, , , , , ,Grady,Oklahoma,United States,-97.872091, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,35.04731, 
168,Point,720,6344,Triatoma,sanguisuga, ,MALE,Domicilio,HUMAN_OBSERVATION,1, , , , , ,Craig,Oklahoma,United States,-95.143225, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,36.757148, 
169,Point,721,6409,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Bryan,Oklahoma,United States,-96.322604, ,Google Earth,9, , , ,2018,0,0, , , , , , , , , ,"nan----Allen, K. E., & Lineberry, M. W. (2022). Detection of Trypansoma cruzi in Kissing Bugs (Hemiptera: Reduviidae: Triatominae) Collected Across Oklahoma. Journal of medical entomology.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,33.902122, 
170,Point,734,6742,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Hamilton,Tennessee,United States,-85.2833, ,GeoLocate, , , , ,2021,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[6742 6856 6860],Location different, ,TRUE,35.1,TRUE
171,Point,736,6762,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Henrico,Virginia,United States,-78.616113, ,GeoLocate, , , , ,2021,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,36.592641, 
172,Point,737,6775,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Meade,Kentucky,United States,-86.2333, ,GeoLocate, , , , ,2018,10,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,37.9667, 
173,Point,740,6788,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Baldwin,Alabama,United States,-86.916948, ,GeoLocate, , , , ,2021,8,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,34.189266, 
174,Point,741,6791,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Fairfield,Ohio,United States,-84.560502, ,GeoLocate, , , , ,2021,8,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,39.34589, 
175,Point,743,6796,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,San Patricio,Texas,United States,-97.771942, ,GeoLocate, , , , ,2018,10,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,27.954462, 
176,Point,746,6841,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Garland,Arkansas,United States,-93.709901, ,GeoLocate, , , , ,2021,6,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,33.362903, 
177,Point,750,6861,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Santa Rosa,Florida,United States,-87.0333, ,GeoLocate, , , , ,2021,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,30.7, 
178,Point,751,6870,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Franklin,Florida,United States,-85.027967, ,GeoLocate, , , , ,2021,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,29.748267, 
179,Point,773,7052,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Ohio,West Virginia,United States,-80.6167, ,GeoLocate, , , , ,2020,9,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,40.1, 
180,Point,775,7075,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Nassau,Florida,United States,-81.7833, ,GeoLocate, , , , ,2020,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[7075 7077 7081],Location different, ,TRUE,30.6333,TRUE
181,Point,776,7076,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Howell,Missouri,United States,-90.765963, ,GeoLocate, , , , ,2020,6,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[7076 7093 7098],MunicipioCounty different, ,TRUE,38.693386, 
182,Point,786,7127,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Harrison,Indiana,United States,-87.422242, ,GeoLocate, , , , ,2017,8,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT, ,Location different, ,TRUE,39.528647, 
183,Point,799,7146,Triatoma,sanguisuga, , , ,HUMAN_OBSERVATION,1, , , , , ,Jackson,Missouri,United States,-89.666206, ,GeoLocate, , , , ,2017,7,0, , , , , , , , , ,"Texas A&M University Kissing Bug Community Science Program;Program Leaders: Sarah A. Hamer, Rachel Curtis-Robles, Gabriel L. Hamer----https://kissingbug.tamu.edu/Map/","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,[7146 7519],Location different, ,TRUE,37.382273,TRUE
