FID,Shape *,Field1,ID,Genus,Species,Subspecies,Sex,Habitat,Collection,count,Natural_in,observatio,num_identi,num_iden_1,Location,MunicipioC,StateProvi,Country,DecimalLon,Altitude_M,georeferen,positional,public_pos,geoprivacy,Comments_o,year_begin,month_begi,day_begin,year_end,month_end,day_end,time,time_zone,time_notes,time_comme,Primary_Co,Secondary_,Primary__1,Secondary1,data_quali,duplicatio,coordinate,on_the_lan,select_for,DecimalLat,duplicat_1
17,Point,20,6155,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Distrito Federal,Guanajuato,Mexico,-99.02319, ,Google Earth,9, , , ,1999,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,MunicipioCounty different, ,TRUE,19.19237, 
18,Point,21,6156,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Rioverde,San Luis Potosí,Mexico,-99.87603, ,Google Earth,9, , , ,1995,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[6156 10178],MunicipioCounty different, ,TRUE,21.65759, 
19,Point,22,6158,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Aquismon,San Luis Potosí,Mexico,-99.07778, ,Google Earth,9, , , ,1996,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,21.56639, 
20,Point,23,6160,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Ciudad Fernandez,San Luis Potosí,Mexico,-100.45702, ,Google Earth,9, , , ,0,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[6160 10110 10757 10917],Location different, ,TRUE,21.98667, 
21,Point,24,6162,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Santa Catarina,San Luis Potosí,Mexico,-99.31946, ,Google Earth,9, , , ,1996,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,MunicipioCounty different, ,TRUE,22.52278, 
22,Point,25,6164,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Xichu,Guanajuato,Mexico,-99.96677, ,Google Earth,9, , , ,1999,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,21.28266, 
23,Point,26,6166,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Villa de Reyes,San Luis Potosí,Mexico,-100.85358, ,Google Earth,9, , , ,1995,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,21.89458, 
24,Point,28,6168,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Rayón,San Luis Potosí,Mexico,-99.64388, ,Google Earth,9, , , ,0,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[6168 10585 10800],Location different, ,TRUE,21.84355, 
25,Point,29,6170,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Ciudad Fernandez,San Luis Potosí,Mexico,-100.39889, ,Google Earth,9, , , ,0,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[6170 10527],MunicipioCounty different, ,TRUE,22.04694, 
26,Point,30,6171,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Calnali,Hidalgo,Mexico,-98.706643, , ,0, , , ,1998,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,MunicipioCounty different, ,TRUE,21.162441, 
27,Point,31,6172,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Lagunillas,San Luis Potosí,Mexico,-99.60833, ,Google Earth,9, , , ,1996,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,21.68667, 
28,Point,32,6173,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Rioverde,San Luis Potosí,Mexico,-100.09528, ,Google Earth,9, , , ,0,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,MunicipioCounty different, ,TRUE,21.99778, 
29,Point,33,6174,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Lagunillas,San Luis Potosí,Mexico,-99.71519, ,Google Earth,9, , , ,1996,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,21.63177, 
30,Point,34,9495,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Nicolás Flores,Hidalgo,Mexico,-99.194722, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ramsey, J. M., Peterson, A. T., Carmona-Castro, O., Moo-Llanes, D. A., Nakazawa, Y., Butrick, M., Tun-Ku, E., de la Cruz-Félix, K., & Ibarra-Cerdeña, C. (2015). Atlas of Mexican Triatominae (Reduviidae: Hemiptera) and vector transmission of Chag","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[9495 10223],Location different, ,TRUE,20.86, 
31,Point,35,9565,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Nicolás Flores,Hidalgo,Mexico,-99.132117, ,Google Earth,9, , , ,0,0,0, , , , , , , , , ,"nan----Bargues, M. D., Klisiowicz, D. R., Gonzalez-Candelas, F., Ramsey, J. M., Monroy, C., Ponce, C., … Mas-Coma, S. (2008). Phylogeography and genetic variation of Triatoma dimidiata, the main Chagas disease vector in Central America, and its positio","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[9565 10003 10325 10654 11323],Location different, ,TRUE,20.819511, 
32,Point,37,9765,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Tierra Blanca,Guanajuato,Mexico,-100.1836, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ibarra-Cerdeña, C., Zandívar-Riverón, A., Peterson, A. T., Sanchez-Cordero, V., & Ramsey, J. M. (2014). Phylogeny and Niche Conservatism in North and Central American Triatomine Bugs (Hemiptera: Reduviidae: Triatominae), Vectors of Chagas’ Di","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,"[9765 9802 9933 10272 10275 10343 10377 10380 10473 10544 10602 10656
 10741 10810 10857 10893 10948 11021 11039 11120 11141 11217 11220 11278
 11287 11382 11533 11575 11601 12213 16143 16319 16409 16473]",Location different, ,TRUE,21.08, 
33,Point,38,9842,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Rioverde,San Luis Potosí,Mexico,-99.9967, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ibarra-Cerdeña, C., Zandívar-Riverón, A., Peterson, A. T., Sanchez-Cordero, V., & Ramsey, J. M. (2014). Phylogeny and Niche Conservatism in North and Central American Triatomine Bugs (Hemiptera: Reduviidae: Triatominae), Vectors of Chagas’ Di","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[9842 10522 10558 10708 11193],Location different, ,TRUE,21.9319, 
34,Point,39,9844,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Tianguistengo,Hidalgo,Mexico,-98.448889, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ramsey, J. M., Peterson, A. T., Carmona-Castro, O., Moo-Llanes, D. A., Nakazawa, Y., Butrick, M., Tun-Ku, E., de la Cruz-Félix, K., & Ibarra-Cerdeña, C. (2015). Atlas of Mexican Triatominae (Reduviidae: Hemiptera) and vector transmission of Chag","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[9844 10931 12116 12267 12777 14362],MunicipioCounty different, ,TRUE,20.902222, 
35,Point,41,9968,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Santa María del Río,San Luis Potosí,Mexico,-100.775, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ibarra-Cerdeña, C., Zandívar-Riverón, A., Peterson, A. T., Sanchez-Cordero, V., & Ramsey, J. M. (2014). Phylogeny and Niche Conservatism in North and Central American Triatomine Bugs (Hemiptera: Reduviidae: Triatominae), Vectors of Chagas’ Di","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[9968 10725],Location different, ,TRUE,21.6264, 
36,Point,43,10011,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Lagunillas,San Luis Potosí,Mexico,-99.5658, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ibarra-Cerdeña, C., Zandívar-Riverón, A., Peterson, A. T., Sanchez-Cordero, V., & Ramsey, J. M. (2014). Phylogeny and Niche Conservatism in North and Central American Triatomine Bugs (Hemiptera: Reduviidae: Triatominae), Vectors of Chagas’ Di","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10011 10833 10898],Location different, ,TRUE,21.5897, 
37,Point,44,10017,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Jalpan de Serra,Querétaro,Mexico,-99.4725, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ramsey, J. M., Peterson, A. T., Carmona-Castro, O., Moo-Llanes, D. A., Nakazawa, Y., Butrick, M., Tun-Ku, E., de la Cruz-Félix, K., & Ibarra-Cerdeña, C. (2015). Atlas of Mexican Triatominae (Reduviidae: Hemiptera) and vector transmission of Chag","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10017 10761],Location different, ,TRUE,21.21667, 
38,Point,45,10023,Triatoma,mexicana, , ,Domicilio | Peridomicilio,HUMAN_OBSERVATION,0, , , , , ,Xichú,Guanajuato,Mexico,-99.9426, ,Gazetteer,15, , , ,1999,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,21.3562, 
39,Point,46,10065,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Arroyo Seco,Querétaro,Mexico,-99.688333, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ramsey, J. M., Peterson, A. T., Carmona-Castro, O., Moo-Llanes, D. A., Nakazawa, Y., Butrick, M., Tun-Ku, E., de la Cruz-Félix, K., & Ibarra-Cerdeña, C. (2015). Atlas of Mexican Triatominae (Reduviidae: Hemiptera) and vector transmission of Chag","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10065 11172],Location different, ,TRUE,21.54722, 
40,Point,47,10107,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Peñamiller,Querétaro,Mexico,-99.815, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ibarra-Cerdeña, C., Zandívar-Riverón, A., Peterson, A. T., Sanchez-Cordero, V., & Ramsey, J. M. (2014). Phylogeny and Niche Conservatism in North and Central American Triatomine Bugs (Hemiptera: Reduviidae: Triatominae), Vectors of Chagas’ Di","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10107 11183],Location different, ,TRUE,21.0519, 
41,Point,50,10143,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Nicolás Flores,Hidalgo,Mexico,-99.151389, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ramsey, J. M., Peterson, A. T., Carmona-Castro, O., Moo-Llanes, D. A., Nakazawa, Y., Butrick, M., Tun-Ku, E., de la Cruz-Félix, K., & Ibarra-Cerdeña, C. (2015). Atlas of Mexican Triatominae (Reduviidae: Hemiptera) and vector transmission of Chag","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10143 10832],Location different, ,TRUE,20.766944, 
42,Point,51,10163,Triatoma,mexicana, , ,Domicilio | Peridomicilio,HUMAN_OBSERVATION,0, , , , , ,San Felipe,Guanajuato,Mexico,-101.3381, ,Gazetteer,15, , , ,1999,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES, ,Location different, ,TRUE,21.3056, 
43,Point,52,10174,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Calnali,Hidalgo,Mexico,-98.583333, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ramsey, J. M., Peterson, A. T., Carmona-Castro, O., Moo-Llanes, D. A., Nakazawa, Y., Butrick, M., Tun-Ku, E., de la Cruz-Félix, K., & Ibarra-Cerdeña, C. (2015). Atlas of Mexican Triatominae (Reduviidae: Hemiptera) and vector transmission of Chag","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10174 10993 13787 14010],Location different, ,TRUE,20.897222, 
44,Point,53,10175,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Victoria,Guanajuato,Mexico,-100.213056, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ramsey, J. M., Peterson, A. T., Carmona-Castro, O., Moo-Llanes, D. A., Nakazawa, Y., Butrick, M., Tun-Ku, E., de la Cruz-Félix, K., & Ibarra-Cerdeña, C. (2015). Atlas of Mexican Triatominae (Reduviidae: Hemiptera) and vector transmission of Chag","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10175 10678 11254 11466 11477 11484 11580 11772],Location different, ,TRUE,21.438889, 
45,Point,55,10209,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Landa de Matamoros,Querétaro,Mexico,-99.3203, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ibarra-Cerdeña, C., Zandívar-Riverón, A., Peterson, A. T., Sanchez-Cordero, V., & Ramsey, J. M. (2014). Phylogeny and Niche Conservatism in North and Central American Triatomine Bugs (Hemiptera: Reduviidae: Triatominae), Vectors of Chagas’ Di","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10209 10601],Location different, ,TRUE,21.1819, 
46,Point,56,10222,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Ixmiquilpan,Hidalgo,Mexico,-99.2375, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ramsey, J. M., Peterson, A. T., Carmona-Castro, O., Moo-Llanes, D. A., Nakazawa, Y., Butrick, M., Tun-Ku, E., de la Cruz-Félix, K., & Ibarra-Cerdeña, C. (2015). Atlas of Mexican Triatominae (Reduviidae: Hemiptera) and vector transmission of Chag","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10222 10939 10941 11073],MunicipioCounty different, ,TRUE,20.734444, 
47,Point,59,10276,Triatoma,mexicana, , , ,HUMAN_OBSERVATION,0, , , , , ,Tierra Blanca,Guanajuato,Mexico,-100.1103, ,speciesLink,0, , , ,0,0,0, , , , , , , , , ,"nan----Ramsey, J. M., Peterson, A. T., Carmona-Castro, O., Moo-Llanes, D. A., Nakazawa, Y., Butrick, M., Tun-Ku, E., de la Cruz-Félix, K., & Ibarra-Cerdeña, C. (2015). Atlas of Mexican Triatominae (Reduviidae: Hemiptera) and vector transmission of Chag","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10276 10664 10903 10960 11088 11293 15297 16010 16197 16580 16683],Location different, ,TRUE,21.0332,TRUE
48,Point,60,10285,Triatoma,mexicana, , ,Domicilio | Peridomicilio,HUMAN_OBSERVATION,0, , , , , ,Rayón,San Luis Potosí,Mexico,-99.4525, ,Gazetteer,15, , , ,0,0,0, , , , , , , , , ,"nan----Vidal-Acosta, V., Ibáñez-Bernal, S., & Martínez-Campos, C. (2000). Infección natural de chinches Triatominae con Trypanosoma cruzi asociadas a la vivienda humana en México. Salud Pública de México, 42(6), 496–503.","Ceccarelli S, Balsalobre A, Cano M E, Vicente M E, Rabinovich J E, Medone P, Rocchi V M, Galliari J G, Marti G A (2022). Datos de ocurrencia de triatominos americanos del Laboratorio de Triatominos del CEPAVE (CONICET-UNLP). Version 1.6. Centro de Estudi",CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES,[10285 10653 10916 12024 12225],Location different, ,TRUE,21.8735, 
